chart_position,title,artist,stream_count,date,track_id
14,Gib Ihm,by SHIRIN DAVID,"20,821",03/18/2019,5iIgIxtMNeogKaFUfvuAbs
15,Prinzessa,by Capital Bra,"20,543",03/18/2019,7r55d7IhAj5UGKiYbXBwRP
16,Gib ihn,by MERO,"17,606",03/18/2019,43o47EpZOuCV6YYUNcxxJl
17,Mill'n,by MERO,"17,341",03/18/2019,0LxEGZDLJWGx9x0wQUhyof
18,Sweet but Psycho,by Ava Max,"16,980",03/18/2019,25sgk305KZfyuqVBQIahim
19,Auf dem Weg,by MERO,"15,947",03/18/2019,2YICs34Vbs95OKhn5LXeFO
20,500 PS,"by Bonez MC, RAF Camora","15,855",03/18/2019,4UOXo3xWnxYdTf3sFyRaUG
21,Ferrari,"by Eno, MERO","15,842",03/18/2019,4AgK0CwpwcekXVdAoYB2VO
22,Benzema,by Capital Bra,"15,736",03/18/2019,7KPGeiXWDsGEvFK62wzU8E
23,Sucker,by Jonas Brothers,"15,681",03/18/2019,4y3OI86AEP6PQoDE6olYhO
24,Fragen,"by Azet, Zuna","15,238",03/18/2019,3gs4lX2JSAFc8v8piogE3i
25,Enes Meral,by MERO,"14,837",03/18/2019,04hgIDWsvtlmAOSomsEYRG
26,Kamehameha,"by Azet, Zuna","14,535",03/18/2019,0qzX2dAs1otoAABKNHUwRb
27,7 rings,by Ariana Grande,"14,226",03/18/2019,6ocbgoVGwYJhOv1GgI9NsF
28,Speechless (feat. Erika Sirola),by Robin Schulz,"14,071",03/18/2019,1rCcsYnmqbMYdkG7kS9GC5
29,Giant (with Rag'n'Bone Man),by Calvin Harris,"13,595",03/18/2019,5itOtNx0WxtJmi1TQ3RuRd
30,High Hopes,by Panic! At The Disco,"13,362",03/18/2019,1rqqCSm0Qe4I9rUvWncaom
31,Kampfgeist 4,by Kontra K,"12,511",03/18/2019,3TqjrBoN0waDh5nFINL2R8
32,Shallow,"by Lady Gaga, Bradley Cooper","12,455",03/18/2019,2VxeLyX666F8uXCJ0dZF8B
33,Intro,by MERO,"12,402",03/18/2019,0uLCRADshP7njj8Eqw6Jxv
34,i'm so tired...,"by Lauv, Troye Sivan","12,159",03/18/2019,7COXchtUOMd6uIT6HvmRaI
35,Fading,"by Alle Farben, ILIRA","11,867",03/18/2019,2RP8Svo0pMwZXnVcmOffDw
36,Tausend Tattoos,by Sido,"11,429",03/18/2019,2PAYSgrVOBz8RJqp9B7QLu
37,Kokain,"by Bonez MC, RAF Camora, Gzuz","11,136",03/18/2019,4Bj3usjRTckEJARO0dLbDf
38,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","10,985",03/18/2019,38KR9aB0bPkjM4gKhKr7tr
39,Wow.,by Post Malone,"10,957",03/18/2019,6MWtB6iiXyIwun0YzU6DFP
40,"break up with your girlfriend, i'm bored",by Ariana Grande,"10,590",03/18/2019,4kV4N9D1iKVxx1KLvtTpjS
41,Con Calma,"by Daddy Yankee, Snow","10,560",03/18/2019,5w9c2J52mkdntKOmRLeM2m
42,Look Back at It,by A Boogie Wit da Hoodie,"10,443",03/18/2019,3Ol2xnObFdKV9pmRD2t9x8
43,JAJA,by Fero47,"10,425",03/18/2019,5z3vuYzS9UF6rD6TmBEdUf
44,Without Me,by Halsey,"10,415",03/18/2019,5p7ujcrUXASCNwRaWNHR1C
45,Don't Call Me Up,by Mabel,"10,276",03/18/2019,5WHTFyqSii0lmT9R21abT8
46,bury a friend,by Billie Eilish,"10,100",03/18/2019,4NzMOnvSJVNKF7nw5NkXIP
47,Diablo,by Luciano,"10,018",03/18/2019,76nfoEXEghZn7YPfJq5abF
48,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"9,940",03/18/2019,4Nip6oiJU24LqcUEi7u19S
49,Bad Liar,by Imagine Dragons,"9,898",03/18/2019,2RSHsoi04658QL5xgQVov3
50,Power Over Me,by Dermot Kennedy,"9,736",03/18/2019,0OGNtqKkjI7FCE9HZ4Khgo
51,WTF (feat. Amber Van Day),by HUGEL,"9,723",03/18/2019,0gn93i7HJt0calph67R5Wu
52,ROMEO & JULIET,"by Loredana, Mozzik","9,356",03/18/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
53,Hallo Hallo,"by Azet, Zuna","9,296",03/18/2019,0RjhrAgD7bSYBi0fyqX616
54,Happier,"by Marshmello, Bastille","8,974",03/18/2019,2dpaYNEQHiRxtZbfNsse99
55,Let Me Down Slowly,by Alec Benjamin,"8,877",03/18/2019,2qxmye6gAegTMjLKEBoR3d
56,In My Mind,"by Dynoro, Gigi D'Agostino","8,816",03/18/2019,0E9ZjEAyAwOXZ7wJC0PD33
57,wish you were gay,by Billie Eilish,"8,758",03/18/2019,4txc3txsIt81diMzGhrVPS
58,Be Alright,by Dean Lewis,"8,757",03/18/2019,3EPXxR3ImUwfayaurPi3cm
59,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"8,398",03/18/2019,1WSGTYKLEpKfNQYYW5Oymt
60,Lelele,"by Azet, Zuna","8,254",03/18/2019,61A9J4906Zkuqd22oasZVR
61,So Close,"by NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","7,711",03/18/2019,7FjZU7XFs7P9jHI9Z0yRhK
62,Someone You Loved,by Lewis Capaldi,"7,704",03/18/2019,2TIlqbIneP0ZY1O0EzYLlc
63,Cataleya,by Samra,"7,683",03/18/2019,3MrTi2XjvQCZm8V1P1ryuR
64,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","7,626",03/18/2019,0YammaEkYSeo9vQYZ1OwS6
65,Pam Pam,"by Azet, Zuna","7,618",03/18/2019,7varEevkxnTyw3qufGfE6V
66,thank you,by Lena,"7,570",03/18/2019,3uCZ4IqMY54A0jxRkyPGPl
67,Moonlight,by Gaullin,"7,371",03/18/2019,0A5gdlrpAuQqZ2iFgnqBFW
68,Facetime,by Dardan,"7,329",03/18/2019,0oZyouBDStcJEUbTmSfys2
69,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","7,309",03/18/2019,3KkXRkHbMCARz0aVfEt68P
70,DODI,by Shindy,"7,293",03/18/2019,63THFs9ovzO3WQsz4lzh0H
71,Body (feat. brando),by Loud Luxury,"7,279",03/18/2019,7K7MUBCnzgBAvMVW2RTWNs
72,Here With Me,"by Marshmello, CHVRCHES","7,251",03/18/2019,5icOoE6VgqFKohjWWNp0Ac
73,Dancing With A Stranger (with Normani),by Sam Smith,"7,203",03/18/2019,6Qs4SXO9dwPj5GKvVOv8Ki
74,Yapma,by C ARMA,"7,133",03/18/2019,1194zYf7UfSXP4omxVTmPa
75,Viva la Dealer,"by SDP, Capital Bra","7,053",03/18/2019,2vuFdbSOLje3khV4rLSEpm
76,Why so Serious,by Alice Merton,"7,049",03/18/2019,1FBzp2RXC04zE31DSCOqAY
77,Melodien (feat. Juju),by Capital Bra,"6,983",03/18/2019,5d35jcJj7WjDQBOHCHPY6t
78,Wild Stare,by Giant Rooks,"6,946",03/18/2019,2SClPoLfPJmwrr3EyfgRTS
79,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"6,943",03/18/2019,71XGMPKmWtVxO7bGcGZhbn
80,Wenn die Sonne untergeht,"by Azet, Zuna","6,758",03/18/2019,6eWgN8PoowGfqvDYVPxZAq
81,Casanova,"by Summer Cem, Bausa","6,695",03/18/2019,0jB0RNZIfaihaDKNmdrI40
82,Neymar,"by Capital Bra, Ufo361","6,608",03/18/2019,7ecGSqT8Ulbzhs5QwgWGVN
83,Nummer unterdrückt,"by Bonez MC, RAF Camora","6,576",03/18/2019,2SRVj6ceeIffVEm9NFyRHI
84,Last Hurrah,by Bebe Rexha,"6,497",03/18/2019,0i0wnv9UoFdZ5MfuFGQzMy
85,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"6,391",03/18/2019,1rciHe0jRJnF3J6CuAwOH0
86,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"6,368",03/18/2019,4w8niZpiMy6qz1mntFA5uM
87,Risiko,"by Bonez MC, RAF Camora","6,329",03/18/2019,4HIv1dRF270YMyfvuxnF0d
88,Eastside (with Halsey & Khalid),by benny blanco,"6,292",03/18/2019,7FGq80cy8juXBCD2nrqdWU
89,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"6,274",03/18/2019,5JEx7HbmvHQQswJCsoo9rA
90,Dior 2001,by RIN,"6,245",03/18/2019,2eNSyVH3sNPiAj9WpRYK73
91,So stell ich mir das vor,by 18 Karat,"6,228",03/18/2019,4xguhUOQ0YeguPC9Q3JSfz
92,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","6,159",03/18/2019,05Mp2UJulSttxQ4E6hQPH3
93,Love Someone,by Lukas Graham,"6,083",03/18/2019,3id2EVGKc3eFAMn9nFnB0r
94,HaifischNikez Allstars,"by LX, Maxwell, Bonez MC, Gzuz, Sa4","6,058",03/18/2019,0kLA41xkWzzYzMIEGFuDkP
95,Allein,by Capital Bra,"6,043",03/18/2019,4tW7mc0pab35DznfVlr3px
96,Better Now,by Post Malone,"5,959",03/18/2019,7dt6x5M1jzdTEt8oCbisTK
97,XXLARGE,"by Mert, Burry Soprano","5,952",03/18/2019,5Z9SmeVkcCCOzJ9bncQYq5
98,Dresscode Gucci,by Joker Bra,"5,922",03/18/2019,1bdX9WfgtGmkczxGli2zmi
99,Road2Goat,by Shindy,"5,922",03/18/2019,7jmyKXzjmjgmloEBZdFIRn
100,Bones (feat. OneRepublic),by Galantis,"5,904",03/18/2019,1pfgsjmxVZhoZpeDx6POKv
101,Fast,by Juice WRLD,"5,884",03/18/2019,6MjNilJCVKJq0LfFvo5jWJ
102,Warnung,by Kontra K,"5,869",03/18/2019,3OgD9c7c6GhEWUK660Ezbr
103,Ist es wahr,"by Azet, Zuna","5,862",03/18/2019,4CBmq7qDSuIna6QhW11hYv
104,Ruin My Life,by Zara Larsson,"5,817",03/18/2019,5tAa8Uaqr4VvA3693mbIhU
105,Feuer,by Capital Bra,"5,811",03/18/2019,3yuMTMJQ2gkvLhMVZLrcRV
106,Rollin,by Kianush,"5,696",03/18/2019,5l8Pg6N9iakstqcE6i1EPo
107,UFF,"by Veysel, Gzuz","5,694",03/18/2019,3Rq0ElVcisouAl71RtnTUS
108,2002,by Anne-Marie,"5,686",03/18/2019,2BgEsaKNfHUdlh97KmvFyo
109,MIDDLE CHILD,by J. Cole,"5,659",03/18/2019,2JvzF1RMd7lE3KmFlsyZD8
110,Bohemian Rhapsody - Remastered 2011,by Queen,"5,600",03/18/2019,7tFiyTwD0nx5a1eklYtX2J
111,Who Do You Love,"by The Chainsmokers, 5 Seconds of Summer","5,567",03/18/2019,11cDEev79fPKi6uJCjUhu8
112,Deine Mutter,"by Kool Savas, Nessi","5,560",03/18/2019,4y8xXLG9O3Rbl6e1KaNRTG
113,Let You Love Me,by Rita Ora,"5,536",03/18/2019,5Fla3zyOCcIRqrDoKLU0DP
114,Chlorine,by Twenty One Pilots,"5,525",03/18/2019,23OXdR7YuUBVWh5hSnYJau
115,Pare,"by Azet, Zuna","5,448",03/18/2019,2E65WRtNfdWZjnIEaah9fA
116,Always Remember Us This Way,by Lady Gaga,"5,401",03/18/2019,2rbDhOo9Fh61Bbu23T2qCk
117,#niemalsantäuschen,by Farid Bang,"5,354",03/18/2019,4mI0sGmXHviRF9QbY4bfq7
118,Mercedes,by Eno,"5,343",03/18/2019,3FHppoOv1gMexzC9XyMCFz
119,"thank u, next",by Ariana Grande,"5,328",03/18/2019,3e9HZxeyfWwjeyPAMmWSSQ
120,Nese Don,"by Azet, Zuna, RAF Camora","5,302",03/18/2019,1EBK8F9hcrAQo2OGJ66ILb
121,My Bad,by Khalid,"5,274",03/18/2019,1DUSuNhF8P5vUGNPpQiZa5
122,Just You and I,by Tom Walker,"5,247",03/18/2019,03x2rVJRFUrvwlfxoHd9Mo
123,Ala bin,by Seiler und Speer,"5,228",03/18/2019,6hSbkhKnY0INN355GvKmgO
124,Leyla,"by Nimo, Capo","5,202",03/18/2019,08OFGhKf7mK1BGhzMtXaqo
125,Zoey,"by Nimo, Capo","5,199",03/18/2019,0dGSOCj6hdV5Nr0V8FjONc
126,So Am I,by Ava Max,"5,198",03/18/2019,0uUNN1nSoUx1A4fkDCWDQ7
127,G Klasse (feat. Lil Lano & M.O.030),by King Khalil,"5,188",03/18/2019,6Xt6kg1kGrZCi4gJhijxeT
128,Like I Love You (feat. The NGHBRS),by Lost Frequencies,"5,180",03/18/2019,30K9xVNSog0DVr5ey5yVoY
129,Happy Now,"by Kygo, Sandro Cavazza","5,174",03/18/2019,14sOS5L36385FJ3OL8hew4
130,Hold My Girl,by George Ezra,"5,173",03/18/2019,42bbDWZ8WmXTH7PkYAlGLu
131,Rise,"by Jonas Blue, Jack & Jack","5,094",03/18/2019,3KLygy1YWhmrQx0GRs7IOx
132,rockstar (feat. 21 Savage),by Post Malone,"5,073",03/18/2019,0e7ipj03S05BNilyu5bRzt
133,Primo,by RAF Camora,"5,053",03/18/2019,7y5chiQbuvviOYUfUmOPqo
134,Nothing Breaks Like a Heart (feat. Miley Cyrus),by Mark Ronson,"5,049",03/18/2019,27rdGxbavYJeBphck5MZAF
135,R.I.P. (feat. Rita Ora & Anitta),by Sofia Reyes,"5,010",03/18/2019,6JqpFboOH2bq9pzaYbkKBn
136,Shem Shem & Sex,"by Nimo, Capo","5,000",03/18/2019,6ujq8IjOGkbJrp09qarW1E
137,Talk,"by Khalid, Disclosure","4,989",03/18/2019,0rTV5WefWd1J3OwIheTzxM
138,Meer,by Luciano,"4,987",03/18/2019,1LcvTvRfWrQjrF6aymfugd
139,when the party's over,by Billie Eilish,"4,982",03/18/2019,14JzyD6FlBD5z0wV5P07YI
140,lovely,"by Billie Eilish, Khalid","4,970",03/18/2019,1NJcg626wLln4pGHpiV7mf
141,BONNIE & CLYDE,"by Loredana, Mozzik","4,969",03/18/2019,5UtiebKGhsSce9gX1qCqic
142,Copacabana,"by Leon Machère, Stard Ova, KALUMA","4,957",03/18/2019,214Mx6MSJhtaO1uPtZGqLH
143,Baui Coupé,"by Diplo, Bausa","4,861",03/18/2019,4J2c8Mk8stfWPzt1u0G90W
144,One Night Stand,by Capital Bra,"4,836",03/18/2019,3AXtDUSO78KrGa9Rq8rWUS
145,Walk Me Home,by P!nk,"4,822",03/18/2019,7DHApOHsIFo7EyfieArYGE
146,Going Bad (feat. Drake),by Meek Mill,"4,821",03/18/2019,2IRZnDFmlqMuOrYOLnZZyc
147,Youngblood,by 5 Seconds of Summer,"4,654",03/18/2019,2iUXsYOEPhVqEBwsqP70rE
148,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"4,636",03/18/2019,1wJRveJZLSb1rjhnUHQiv6
149,Don't Stop Me Now - Remastered 2011,by Queen,"4,616",03/18/2019,5T8EDUDqKcs6OSOwEsfqG7
150,Pure Water (with Migos),by Mustard,"4,599",03/18/2019,63cd4JkwGgYJrbOizbfmsp
151,Thunderclouds,"by Sia, Diplo, Labrinth, LSD","4,588",03/18/2019,2c7GlMNmF7pbohjykutmLP
152,Was du Liebe nennst,by Bausa,"4,556",03/18/2019,2hIY4sjfMeKwXXh2LvhrMo
153,Nur ein Tanz,by Pietro Lombardi,"4,546",03/18/2019,6oaNpCVXUtmG0eKxsPO6Uf
154,No Sleep (feat. Bonn),by Martin Garrix,"4,535",03/18/2019,1ahVFh0ViDZr8LvkEVlq3B
155,SICKO MODE,by Travis Scott,"4,487",03/18/2019,2xLMifQCjDGFmkHkpNLD9h
156,Robbery,by Juice WRLD,"4,476",03/18/2019,6Hj9jySrnFppAI0sEMCZpJ
157,SAD!,by XXXTENTACION,"4,469",03/18/2019,3ee8Jmje8o58CHK66QrVC2
158,Lambo Diablo GT (feat. Nimo & Juju) - Remix,by Capo,"4,467",03/18/2019,3TMW1GOB1lsmvf8er2dE8g
159,Licht (feat. Dardan),by Bausa,"4,430",03/18/2019,07zfbHDB3sGLROy9jVyTLP
160,Tamam Tamam,by Summer Cem,"4,389",03/18/2019,2eRq2jwsZtb0uGH4qUsvT1
161,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","4,365",03/18/2019,5N5k9nd479b1xpDZ4usjrg
162,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","4,296",03/18/2019,3DGar7krWlmrXRFHBcQF6z
163,Paradies,"by Ufo361, RAF Camora","4,285",03/18/2019,2kx7rcukcL50UysnBiWJxf
164,Under Water - Club Edit,by AVEC,"4,273",03/18/2019,3Bf7jl5Xr38QhPKyDXeQAz
165,Old Town Road,by Lil Nas X,"4,232",03/18/2019,53CJANUxooaqGOtdsBTh7O
166,Polaroid,"by Jonas Blue, Liam Payne, Lennon Stella","4,203",03/18/2019,6XqvFyJGdUD5IWee02ARKU
167,Palmen aus Plastik,"by Bonez MC, RAF Camora","4,178",03/18/2019,6wHRm1KR8pzVDPdmR6Qovj
168,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",by Rudimental,"4,170",03/18/2019,20ZP3Om9DvDazXrNUC7WM2
169,Lucid Dreams,by Juice WRLD,"4,159",03/18/2019,285pBltuF7vW8TeWk8hdRR
170,Prominent,"by Bonez MC, RAF Camora","4,150",03/18/2019,4JxvECbZ3Oes1eUrmhQNSH
171,Nevermind,by Dennis Lloyd,"4,142",03/18/2019,63SevszngYpZOwf63o61K4
172,Trance,by Qzeng,"4,104",03/18/2019,5eA0fLfQRw9WuX34ZRPvAT
173,Better When You're Gone,"by David Guetta, Brooks, Loote","4,077",03/18/2019,4Tvw0lweq9l2JPQKFbpbBQ
174,Almost (Sweet Music),by Hozier,"4,072",03/18/2019,7uttm8Iurm5uK67Vr9G2Sp
175,Saturday Nights,by Khalid,"4,050",03/18/2019,5kfNriitmkNE8mUbZ7gbq8
176,Later Bitches,by The Prince Karma,"4,049",03/18/2019,2MhnrAz9dreS8zLzEuDflG
177,Solo (feat. Demi Lovato),by Clean Bandit,"4,047",03/18/2019,3NuK5xMlSlB6K2Qp16zf3h
178,I Like Me Better,by Lauv,"4,023",03/18/2019,2P91MQbaiQOfbiz9VqhqKQ
179,Natural,by Imagine Dragons,"4,012",03/18/2019,2FY7b99s15jUprqC0M5NCT
180,Skam Koh,"by Azet, Zuna","3,986",03/18/2019,7DPU8m1PkKE6t1uekL4Fm4
181,No New Friends,"by Sia, Diplo, Labrinth, LSD","3,981",03/18/2019,3Y7a0typ6ik1KscmebXd6D
182,Roli Glitzer Glitzer (feat. Luciano & Eno),by Capital Bra,"3,934",03/18/2019,5P8EPCYTLW2bR4PanlvEpI
183,Moonlight,by XXXTENTACION,"3,930",03/18/2019,0JP9xo3adEtGSdUEISiszL
184,Baila Baila Baila,by Ozuna,"3,864",03/18/2019,7uH27oIt4a6cIFCA8ZPcyG
185,Murder On My Mind,by YNW Melly,"3,852",03/18/2019,7eBqSVxrzQZtK2mmgRG6lC
186,Farben,by Kontra K,"3,849",03/18/2019,6hFmSZIw5gmn9mK4hfqozy
187,Never Go Back,by Dennis Lloyd,"3,835",03/18/2019,2QrXzOqLCVDRZHkToA0tSR
188,Girls Like You (feat. Cardi B),by Maroon 5,"3,828",03/18/2019,7fa9MBXhVfQ8P8Df9OEbD8
189,MILLIONDOLLAR$MILE,by Loredana,"3,781",03/18/2019,4nBcGqwztDJ29cyHVJtXsB
190,ZEZE (feat. Travis Scott & Offset),by Kodak Black,"3,737",03/18/2019,0FZ4Dmg8jJJAPJnvBIzD9z
191,Calma - Remix,"by Pedro Capó, Farruko","3,728",03/18/2019,5iwz1NiezX7WWjnCgY5TH4
192,Please Me,"by Cardi B, Bruno Mars","3,718",03/18/2019,0PG9fbaaHFHfre2gUVo7AN
193,Messer,"by Prinz Pi, Bosse, Capital Bra","3,627",03/18/2019,6Bqm2beg8uT0aEt8GM83LL
194,FRIENDS,"by Marshmello, Anne-Marie","3,620",03/18/2019,08bNPGLD8AhKpnnERrAc6G
195,Rewrite The Stars (with James Arthur & Anne-Marie),by James Arthur,"3,614",03/18/2019,6mQLN3zRtAp6ovjusyYKrV
196,Mula,by Mert,"3,613",03/18/2019,06xtJscJRJBZjTThCy46iq
197,Berlin lebt,by Capital Bra,"3,613",03/18/2019,1zl1smQ584EZKCfLVeYWNq
198,Shotgun,by George Ezra,"3,583",03/18/2019,4ofwffwvvnbSkrMSCKQDaC
199,Undrunk,by FLETCHER,"3,576",03/18/2019,5SHhPFh68OhUmuRPymKX9d
200,Kontrollieren,"by RAF Camora, Bonez MC, Gzuz, Maxwell","3,556",03/18/2019,1uGERQ2DVv7j9WSsWzOHVp
1,Wir ticken,"by Capital Bra, Samra","61,196",03/19/2019,1mdJ39D1lrR3aWIOhgeNaE
2,Pass auf wen du liebst,by Ufo361,"58,521",03/19/2019,5NsCv3I7o0f6vSQScG01f1
3,Wolke 10,by MERO,"46,988",03/19/2019,200cTjC6si5Xz9af2QeHi2
4,Alleen,by KC Rebell,"33,910",03/19/2019,3UDsmMZsEMsvM82OcdqJWu
5,Jay Jay,by MERO,"27,839",03/19/2019,3YxCKq3YPnTekAofhaHABZ
6,Hobby Hobby,by MERO,"22,980",03/19/2019,0dmrz4V5kiezQAqQ3VqGob
7,2x,by Mathea,"22,376",03/19/2019,2pu5rVWy3zPlgypJzL3Mlw
8,Wie Buffon,by MERO,"21,302",03/19/2019,09Yoq7UUSqh9aJSBoRMDfA
9,DNA,"by KC Rebell, Summer Cem, Capital Bra","20,933",03/19/2019,4BD9yUEFI07WaDJ381DDMq
10,Capital Bra je m'appelle,by Capital Bra,"20,811",03/19/2019,6VMAFT0zfide2Jg8MVZAPz
11,Prinzessa,by Capital Bra,"20,271",03/19/2019,7r55d7IhAj5UGKiYbXBwRP
12,Baller los,by MERO,"19,816",03/19/2019,1uNzKXVNwq7jwV0rhjXqLB
13,Gib Ihm,by SHIRIN DAVID,"19,651",03/19/2019,5iIgIxtMNeogKaFUfvuAbs
14,Träume werden wahr,"by MERO, BRADO","18,309",03/19/2019,2GxHx0bbc0BK7Z0ChMJUtO
15,Hops,by MERO,"18,244",03/19/2019,4fgV3PU9JBlpJu0w4Yhr76
16,Sweet but Psycho,by Ava Max,"17,412",03/19/2019,25sgk305KZfyuqVBQIahim
17,Benzema,by Capital Bra,"15,809",03/19/2019,7KPGeiXWDsGEvFK62wzU8E
18,Ferrari,"by Eno, MERO","15,760",03/19/2019,4AgK0CwpwcekXVdAoYB2VO
19,500 PS,"by Bonez MC, RAF Camora","15,755",03/19/2019,4UOXo3xWnxYdTf3sFyRaUG
20,Sucker,by Jonas Brothers,"15,611",03/19/2019,4y3OI86AEP6PQoDE6olYhO
21,Gib ihn,by MERO,"14,902",03/19/2019,43o47EpZOuCV6YYUNcxxJl
22,Fragen,"by Azet, Zuna","14,798",03/19/2019,3gs4lX2JSAFc8v8piogE3i
23,7 rings,by Ariana Grande,"14,543",03/19/2019,6ocbgoVGwYJhOv1GgI9NsF
24,Mill'n,by MERO,"14,416",03/19/2019,0LxEGZDLJWGx9x0wQUhyof
25,Speechless (feat. Erika Sirola),by Robin Schulz,"14,127",03/19/2019,1rCcsYnmqbMYdkG7kS9GC5
26,Kamehameha,"by Azet, Zuna","13,658",03/19/2019,0qzX2dAs1otoAABKNHUwRb
27,High Hopes,by Panic! At The Disco,"13,567",03/19/2019,1rqqCSm0Qe4I9rUvWncaom
28,Auf dem Weg,by MERO,"13,527",03/19/2019,2YICs34Vbs95OKhn5LXeFO
29,Giant (with Rag'n'Bone Man),by Calvin Harris,"13,460",03/19/2019,5itOtNx0WxtJmi1TQ3RuRd
30,Enes Meral,by MERO,"12,745",03/19/2019,04hgIDWsvtlmAOSomsEYRG
31,Shallow,"by Lady Gaga, Bradley Cooper","12,666",03/19/2019,2VxeLyX666F8uXCJ0dZF8B
32,i'm so tired...,"by Lauv, Troye Sivan","12,186",03/19/2019,7COXchtUOMd6uIT6HvmRaI
33,Fading,"by Alle Farben, ILIRA","11,741",03/19/2019,2RP8Svo0pMwZXnVcmOffDw
34,Kampfgeist 4,by Kontra K,"11,667",03/19/2019,3TqjrBoN0waDh5nFINL2R8
35,Tausend Tattoos,by Sido,"11,540",03/19/2019,2PAYSgrVOBz8RJqp9B7QLu
36,Kokain,"by Bonez MC, RAF Camora, Gzuz","11,258",03/19/2019,4Bj3usjRTckEJARO0dLbDf
37,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","11,174",03/19/2019,38KR9aB0bPkjM4gKhKr7tr
38,Con Calma,"by Daddy Yankee, Snow","10,814",03/19/2019,5w9c2J52mkdntKOmRLeM2m
39,Look Back at It,by A Boogie Wit da Hoodie,"10,695",03/19/2019,3Ol2xnObFdKV9pmRD2t9x8
40,"break up with your girlfriend, i'm bored",by Ariana Grande,"10,671",03/19/2019,4kV4N9D1iKVxx1KLvtTpjS
41,Intro,by MERO,"10,588",03/19/2019,0uLCRADshP7njj8Eqw6Jxv
42,Wow.,by Post Malone,"10,584",03/19/2019,6MWtB6iiXyIwun0YzU6DFP
43,Without Me,by Halsey,"10,490",03/19/2019,5p7ujcrUXASCNwRaWNHR1C
44,JAJA,by Fero47,"10,428",03/19/2019,5z3vuYzS9UF6rD6TmBEdUf
45,Don't Call Me Up,by Mabel,"10,413",03/19/2019,5WHTFyqSii0lmT9R21abT8
46,Bad Liar,by Imagine Dragons,"10,269",03/19/2019,2RSHsoi04658QL5xgQVov3
47,Diablo,by Luciano,"10,230",03/19/2019,76nfoEXEghZn7YPfJq5abF
48,bury a friend,by Billie Eilish,"9,943",03/19/2019,4NzMOnvSJVNKF7nw5NkXIP
49,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"9,928",03/19/2019,4Nip6oiJU24LqcUEi7u19S
50,WTF (feat. Amber Van Day),by HUGEL,"9,547",03/19/2019,0gn93i7HJt0calph67R5Wu
51,Power Over Me,by Dermot Kennedy,"9,497",03/19/2019,0OGNtqKkjI7FCE9HZ4Khgo
52,Happier,"by Marshmello, Bastille","9,022",03/19/2019,2dpaYNEQHiRxtZbfNsse99
53,Be Alright,by Dean Lewis,"9,015",03/19/2019,3EPXxR3ImUwfayaurPi3cm
54,In My Mind,"by Dynoro, Gigi D'Agostino","8,968",03/19/2019,0E9ZjEAyAwOXZ7wJC0PD33
55,ROMEO & JULIET,"by Loredana, Mozzik","8,946",03/19/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
56,Let Me Down Slowly,by Alec Benjamin,"8,910",03/19/2019,2qxmye6gAegTMjLKEBoR3d
57,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"8,754",03/19/2019,1WSGTYKLEpKfNQYYW5Oymt
58,Hallo Hallo,"by Azet, Zuna","8,706",03/19/2019,0RjhrAgD7bSYBi0fyqX616
59,wish you were gay,by Billie Eilish,"8,492",03/19/2019,4txc3txsIt81diMzGhrVPS
60,So Close,"by NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","7,950",03/19/2019,7FjZU7XFs7P9jHI9Z0yRhK
61,Here With Me,"by Marshmello, CHVRCHES","7,902",03/19/2019,5icOoE6VgqFKohjWWNp0Ac
62,Lelele,"by Azet, Zuna","7,900",03/19/2019,61A9J4906Zkuqd22oasZVR
63,Someone You Loved,by Lewis Capaldi,"7,783",03/19/2019,2TIlqbIneP0ZY1O0EzYLlc
64,Cataleya,by Samra,"7,672",03/19/2019,3MrTi2XjvQCZm8V1P1ryuR
65,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","7,506",03/19/2019,0YammaEkYSeo9vQYZ1OwS6
66,DODI,by Shindy,"7,315",03/19/2019,63THFs9ovzO3WQsz4lzh0H
